algorithm,dataset,n_features,n_jobs,n_neighbors,n_samples,n_threads,time_construction_mean,time_construction_std,time_querying_mean,time_querying_std
brute,mnist_pca,20,1,100,50000,1,0.0006706714630126952,4.277914120710498e-05,7.1244414647420236,0.023780246764968583
brute,mnist_pca,25,1,10,10000,1,0.0002682209014892578,5.840038639982172e-06,1.3700494766235352,0.058257637998646715
brute,mnist_pca,25,1,10,50000,1,0.0007176399230957031,1.893690000466156e-05,7.224920352300007,0.058483321676521365
brute,mnist_pca,25,1,100,10000,1,0.0002733071645100912,1.4935401148970475e-05,1.4110310872395833,0.0272042893529608
brute,mnist_pca,25,1,100,50000,1,0.0008134841918945312,6.556843257920083e-05,7.3323655128479,0.058448904279128286
brute,mnist_pca,30,1,10,10000,1,0.0002811749776204427,6.332944810592822e-06,1.4538702964782717,0.018945321223506124
brute,mnist_pca,30,1,10,50000,1,0.0008529027303059896,4.1077398619375626e-05,7.352492729822796,0.0419843834550539
brute,mnist_pca,30,1,100,10000,1,0.0002888043721516927,1.9267538832048794e-05,1.4727562268575032,0.0358626906300621
brute,mnist_pca,30,1,100,50000,1,0.0009807745615641275,7.113810955176066e-05,7.463774283727009,0.037907476059129364
brute,synthetic_low_intrinsic_dim,5,1,10,10000,1,0.00013279914855957029,4.409132482744915e-06,1.2284907499949138,0.07190857640821108
brute,synthetic_low_intrinsic_dim,5,1,10,50000,1,0.0002399285634358724,6.3059598366029645e-06,6.096271117528278,0.3640825936612924
brute,synthetic_low_intrinsic_dim,5,1,10,100000,1,0.0003478527069091797,5.0613668213178815e-06,12.910123268763225,0.13684819817737198
brute,synthetic_low_intrinsic_dim,5,1,100,10000,1,0.00013526280721028647,1.3951505225253104e-05,1.3164718945821126,0.06956399618282072
brute,synthetic_low_intrinsic_dim,5,1,100,50000,1,0.00024898846944173175,1.0244295148418435e-05,6.3129820823669425,0.24290647124145
brute,synthetic_low_intrinsic_dim,5,1,100,100000,1,0.0003647804260253906,8.485379419351666e-06,13.19407320022583,0.17628989718502486
brute,synthetic_low_intrinsic_dim,10,1,10,10000,1,0.00017952919006347656,6.503191803448608e-06,1.2744340896606443,0.031432144047643294
brute,synthetic_low_intrinsic_dim,10,1,10,50000,1,0.00036223729451497394,2.303369722613081e-05,6.32252049446106,0.07144252705299045
brute,synthetic_low_intrinsic_dim,10,1,10,100000,1,0.0005737145741780598,1.2727076648295435e-05,12.8745547135671,0.635587725530953
brute,synthetic_low_intrinsic_dim,10,1,100,10000,1,0.00018493334452311202,8.036588560871825e-06,1.3511908054351809,0.06971122568842339
brute,synthetic_low_intrinsic_dim,10,1,100,50000,1,0.0003807544708251953,1.593782579534185e-05,6.366214275360107,0.2838109747272233
brute,synthetic_low_intrinsic_dim,10,1,100,100000,1,0.0006074905395507812,2.360223516610066e-05,12.814690748850506,0.22729007831456394
brute,synthetic_low_intrinsic_dim,15,1,10,10000,1,0.0002081394195556641,2.633419279381576e-06,1.1877302328745525,0.14120922117758006
brute,synthetic_low_intrinsic_dim,15,1,10,50000,1,0.0004774729410807292,3.0063018746378937e-05,6.73736047744751,0.2623101816140906
brute,synthetic_low_intrinsic_dim,15,1,10,100000,1,0.0008449554443359375,1.8619051098962625e-05,12.796793222427368,0.7170663062885311
brute,synthetic_low_intrinsic_dim,15,1,100,10000,1,0.00023412704467773443,7.39738227731075e-06,1.3426053524017334,0.08904330189366189
brute,synthetic_low_intrinsic_dim,15,1,100,50000,1,0.0005434354146321615,7.166354682469022e-05,6.5719250837961845,0.11678746608306548
brute,synthetic_low_intrinsic_dim,15,1,100,100000,1,0.0008925596872965494,3.2935915681789456e-05,12.810458739598591,0.4865986423478298
brute,synthetic_low_intrinsic_dim,20,1,10,10000,1,0.0002288818359375,4.08802704798752e-06,1.2339483102162678,0.02772182364366495
brute,synthetic_low_intrinsic_dim,20,1,10,50000,1,0.0005899270375569662,3.29468444382288e-05,6.349660078684488,0.2493720536403273
brute,synthetic_low_intrinsic_dim,20,1,10,100000,1,0.0011359055836995444,1.7843028697616242e-05,13.010973691940308,0.9150397706285552
brute,synthetic_low_intrinsic_dim,20,1,100,10000,1,0.00025343894958496094,1.1930461886593633e-05,1.3477675914764404,0.012218525162655413
brute,synthetic_low_intrinsic_dim,20,1,100,50000,1,0.0006493727366129558,4.658804510200877e-05,6.777884483337402,0.25791946233612434
brute,synthetic_low_intrinsic_dim,20,1,100,100000,1,0.0012578964233398438,0.00016155223685038834,13.156553427378334,0.32368192465949164
brute,synthetic_low_intrinsic_dim,25,1,10,10000,1,0.0002625783284505208,3.0923011236737126e-06,1.3552175362904866,0.04982053753774279
brute,synthetic_low_intrinsic_dim,25,1,10,50000,1,0.0007434686024983723,4.286336105203745e-05,6.749663591384888,0.12149626156833443
brute,synthetic_low_intrinsic_dim,25,1,10,100000,1,0.001605669657389323,8.348517051822674e-05,13.567036946614586,0.32799433437170744
brute,synthetic_low_intrinsic_dim,25,1,100,10000,1,0.00027449925740559894,1.8693530309027552e-05,1.4125299453735352,0.010691922406552958
brute,synthetic_low_intrinsic_dim,25,1,100,50000,1,0.0008301734924316406,3.7546195383128224e-05,6.8791788419087725,0.20537483273992804
brute,synthetic_low_intrinsic_dim,25,1,100,100000,1,0.001674175262451172,0.00015931250055947605,13.032648483912151,0.9967473519714398
brute,synthetic_low_intrinsic_dim,30,1,10,10000,1,0.0002701282501220703,4.989731201280677e-06,1.3832031091054278,0.05179101298463147
brute,synthetic_low_intrinsic_dim,30,1,10,50000,1,0.0008687178293863933,3.046558673372517e-05,6.9341684977213545,0.2026368260299478
brute,synthetic_low_intrinsic_dim,30,1,10,100000,1,0.0021516482035319013,4.019614371516831e-05,13.998001098632812,0.19702909030397556
brute,synthetic_low_intrinsic_dim,30,1,100,10000,1,0.00030001004536946613,1.1130740737922413e-05,1.4396185080210369,0.07563429792976421
brute,synthetic_low_intrinsic_dim,30,1,100,50000,1,0.0009511311848958334,8.792536141177382e-05,7.026103099187214,0.04111232143939948
brute,synthetic_low_intrinsic_dim,30,1,100,100000,1,0.002388238906860352,0.00018174388325587837,12.920562823613484,1.2451986093158682
brute,synthetic_standard_normal,5,1,10,10000,1,0.00012969970703125,7.265575566698326e-06,1.32553227742513,0.035400620995631564
brute,synthetic_standard_normal,5,1,10,50000,1,0.00023516019185384115,4.8874193387100834e-06,6.700705846150715,0.1535270553922169
brute,synthetic_standard_normal,5,1,10,100000,1,0.0003478527069091797,8.766544490265958e-06,13.275357087453209,0.21152752720443252
brute,synthetic_standard_normal,5,1,100,10000,1,0.0001338322957356771,1.0179353449400607e-05,1.4050512313842771,0.0460557263588282
brute,synthetic_standard_normal,5,1,100,50000,1,0.0002695719401041667,1.5755281470977267e-05,6.529597043991089,0.3833916047278349
brute,synthetic_standard_normal,5,1,100,100000,1,0.00037018458048502606,1.2376861391097853e-05,13.275894244511926,0.24549303347530174
brute,synthetic_standard_normal,10,1,10,10000,1,0.00017650922139485678,7.869819744858506e-06,1.3605422973632812,0.019851395192463508
brute,synthetic_standard_normal,10,1,10,50000,1,0.0003688335418701172,1.1979594518065013e-05,6.561971028645832,0.4339321811746829
brute,synthetic_standard_normal,10,1,10,100000,1,0.0005806287129720052,1.3849271717575053e-05,12.595590670903526,0.7675104559275878
brute,synthetic_standard_normal,10,1,100,10000,1,0.00018962224324544272,1.336893192327788e-05,1.3136720657348633,0.06759832172361491
brute,synthetic_standard_normal,10,1,100,50000,1,0.00039188067118326825,1.0707327393277035e-05,6.6908399264017735,0.20991041163356805
brute,synthetic_standard_normal,10,1,100,100000,1,0.0006097952524820963,3.388135959430478e-05,12.881732781728111,0.9340743214163512
brute,synthetic_standard_normal,15,1,10,10000,1,0.0002079010009765625,4.672030911985737e-06,1.2739983399709065,0.1032328839322728
brute,synthetic_standard_normal,15,1,10,50000,1,0.0004841486612955728,1.139320433137094e-05,6.764840841293335,0.10830119023311204
brute,synthetic_standard_normal,15,1,10,100000,1,0.0008512338002522787,1.1504091054004179e-05,13.086130777994793,0.7195475886070227
brute,synthetic_standard_normal,15,1,100,10000,1,0.0002110004425048828,9.490936259826727e-06,1.3590453465779622,0.06662894605341818
brute,synthetic_standard_normal,15,1,100,50000,1,0.0005230903625488281,2.1571282455954592e-05,6.610922257105511,0.0959138724862723
brute,synthetic_standard_normal,15,1,100,100000,1,0.0009307861328125,7.017151994229003e-05,13.084978501001991,0.516850185882416
brute,synthetic_standard_normal,20,1,10,10000,1,0.00023166338602701827,1.1816093626617994e-05,1.2593578497568767,0.21395098314370828
brute,synthetic_standard_normal,20,1,10,50000,1,0.0005989869435628256,3.1329043993300266e-05,6.471774021784466,0.6259527338695151
brute,synthetic_standard_normal,20,1,10,100000,1,0.0011854966481526694,1.8222348620392607e-05,13.618301709493004,0.5987013414255811
brute,synthetic_standard_normal,20,1,100,10000,1,0.00024008750915527344,1.1826779190048387e-05,1.3754936059316,0.0524445565934516
brute,synthetic_standard_normal,20,1,100,50000,1,0.0006535847981770834,1.9316646532801745e-05,6.54765772819519,0.3778477679755941
brute,synthetic_standard_normal,20,1,100,100000,1,0.0013400713602701824,0.00014313779079050038,13.997825702031456,0.18663949773607724
brute,synthetic_standard_normal,25,1,10,10000,1,0.00026233990987141925,2.836635636897842e-06,1.2966597080230713,0.08467709761803907
brute,synthetic_standard_normal,25,1,10,50000,1,0.0007499059041341146,4.9358724341624906e-05,6.9354060490926095,0.11206837977827444
brute,synthetic_standard_normal,25,1,10,100000,1,0.001617749532063802,7.069458192623868e-05,13.79395341873169,0.4661195163243991
brute,synthetic_standard_normal,25,1,100,10000,1,0.000280300776163737,1.1716251133081025e-05,1.3776046435038252,0.09347416615153974
brute,synthetic_standard_normal,25,1,100,50000,1,0.0008097489674886067,6.244877998686626e-05,6.606675783793133,0.18607046282771847
brute,synthetic_standard_normal,25,1,100,100000,1,0.0017661253611246746,0.00015869084427145138,13.573516050974526,0.7658021550100823
brute,synthetic_standard_normal,30,1,10,10000,1,0.0002818107604980469,1.3759595939527606e-05,1.350001096725464,0.07032810985079321
brute,synthetic_standard_normal,30,1,10,50000,1,0.0008486906687418619,6.804037217965051e-05,6.52196963628133,0.19423638400200174
brute,synthetic_standard_normal,30,1,10,100000,1,0.0022208690643310547,6.444744234594647e-05,13.100576877593994,0.5492099786101778
brute,synthetic_standard_normal,30,1,100,10000,1,0.0003118515014648437,2.6248431042741715e-05,1.387917677561442,0.02299427855276493
brute,synthetic_standard_normal,30,1,100,50000,1,0.0010475317637125652,3.894202563092339e-05,6.743258714675902,0.32355852748762604
brute,synthetic_standard_normal,30,1,100,100000,1,0.0024236043294270835,3.6169669187678055e-05,14.227847814559937,0.1870307464664658
